concept,feature,feature_raw,leuven_listed,flan_response,flan_true
Snake,is used to hang something on,is_used_to_hang_something_on,0,False,0
Snake,is used to hang things on the wall,is_used_to_hang_things_on_the_wall,0,False,0
Snake,is used to keep up your pants,is_used_to_keep_up_your_pants,0,False,0
Snake,is used to keep you warm,is_used_to_keep_you_warm,0,False,0
Snake,is used to keep your hands warm,is_used_to_keep_your_hands_warm,0,False,0
Snake,is used to make a (tree) cabin,is_used_to_make_a_(tree)_cabin,0,False,0
Snake,is used to mow the grass,is_used_to_mow_the_grass,0,False,0
Snake,is used to plough the land,is_used_to_plough_the_land,0,False,0
Snake,is used to protect you,is_used_to_protect_you,0,False,0
Snake,is used to shoot,is_used_to_shoot,0,False,0
Snake,is used to spread (butter bread),is_used_to_spread_(butter_bread),0,False,0
Snake,is used to support the breasts,is_used_to_support_the_breasts,0,False,0
Snake,is useful,is_useful,0,False,0
Snake,is useful in a forest,is_useful_in_a_forest,0,False,0
Snake,is violent,is_violent,0,False,0
Snake,is warm,is_warm,0,False,0
Snake,is warm in winter,is_warm_in_winter,0,False,0
Snake,is waterproof,is_waterproof,0,False,0
Snake,is wide,is_wide,0,False,0
Snake,is worn around the shoulders,is_worn_around_the_shoulders,0,False,0
Snake,is worn around your neck,is_worn_around_your_neck,0,False,0
Snake,is worn at night,is_worn_at_night,0,False,0
Snake,is worn at special occasions,is_worn_at_special_occasions,0,False,0
Snake,is worn by cowboys,is_worn_by_cowboys,0,False,0
Snake,is worn by sportsmen,is_worn_by_sportsmen,0,False,0
Snake,is worn during the summer,is_worn_during_the_summer,0,False,0
Snake,is worn during the winter,is_worn_during_the_winter,0,False,0
Snake,is worn every day,is_worn_every_day,0,False,0
Snake,is worn if it's cold,is_worn_if_it's_cold,0,False,0
Snake,is worn if it's warm,is_worn_if_it's_warm,0,False,0
Snake,is worn on the upper part of your body,is_worn_on_the_upper_part_of_your_body,0,False,0
Snake,is worn on top of a T-shirt,is_worn_on_top_of_a_T-shirt,0,False,0
Snake,is worn on your feet,is_worn_on_your_feet,0,False,0
Snake,is worn on your hands,is_worn_on_your_hands,0,False,0
Snake,is worn on your head,is_worn_on_your_head,0,False,0
Snake,is worn on your legs,is_worn_on_your_legs,0,False,0
Snake,is worn to go for a run,is_worn_to_go_for_a_run,0,False,0
Snake,is worn to go skiing,is_worn_to_go_skiing,0,False,0
Snake,is worn to sleep,is_worn_to_sleep,0,False,0
Snake,is worn to swim,is_worn_to_swim,0,False,0
Snake,is worn to work,is_worn_to_work,0,False,0
Snake,is worn under a skirt,is_worn_under_a_skirt,0,False,0
Snake,is worn under a sweater,is_worn_under_a_sweater,0,False,0
Snake,is worn with a suit,is_worn_with_a_suit,0,False,0
Snake,is yellow,is_yellow,0,False,0
Snake,it has screws in it,it_has_screws_in_it,0,False,0
Snake,it is absorbent,it_is_absorbent,0,False,0
Snake,its vibrations produce sounds,its_vibrations_produce_sounds,0,True,1
Snake,Jo with the banjo,Jo_with_the_banjo,0,False,0
Snake,keeps your feet warm,keeps_your_feet_warm,0,False,0
Snake,keeps your head warm,keeps_your_head_warm,0,False,0
Snake,lasts long,lasts_long,0,False,0
Snake,leaves from airport,leaves_from_airport,0,False,0
Snake,leaves wood shavings,leaves_wood_shavings,0,False,0
Snake,lies in a drawer,lies_in_a_drawer,0,False,0
Snake,lies in a garden house,lies_in_a_garden_house,0,False,0
Snake,lies in the cupboard,lies_in_the_cupboard,0,False,0
Snake,lies left to plate,lies_left_to_plate,0,False,0
Snake,lies next to plate,lies_next_to_plate,0,False,0
Snake,lies on a roof,lies_on_a_roof,0,False,0
Snake,lived in by gipsies,lived_in_by_gipsies,0,False,0
Snake,located under a glass,located_under_a_glass,0,False,0
Snake,looks sportive,looks_sportive,0,False,0
Snake,looks tough,looks_tough,0,True,1
Snake,made of fibres,made_of_fibres,0,False,0
Snake,made of metal,made_of_metal,0,False,0
Snake,made of plastic,made_of_plastic,0,False,0
Snake,made of stone,made_of_stone,0,False,0
Snake,made of synthetic material,made_of_synthetic_material,0,False,0
Snake,made of wood,made_of_wood,0,False,0
Snake,made of wood and metal,made_of_wood_and_metal,0,False,0
Snake,makes a bass noise,makes_a_bass_noise,0,True,1
Snake,makes a buzzing sound,makes_a_buzzing_sound,0,False,0
Snake,makes a gurgling sound,makes_a_gurgling_sound,0,False,0
Snake,makes a humming sound,makes_a_humming_sound,0,False,0
Snake,makes a humming sound.1,makes_a_humming_sound.1,0,False,0
Snake,makes a nice sound/noise,makes_a_nice_sound/noise,0,False,0
Snake,makes a peeping sound,makes_a_peeping_sound,0,False,0
Snake,makes a piercing noise,makes_a_piercing_noise,0,False,0
Snake,makes a special noise,makes_a_special_noise,0,False,0
Snake,makes catching things easier,makes_catching_things_easier,0,False,0
Snake,makes old bread tasteful again,makes_old_bread_tasteful_again,0,False,0
Snake,makes peacefull music,makes_peacefull_music,0,False,0
Snake,manned by astronauts,manned_by_astronauts,0,False,0
Snake,means residential area when in a compound with 'built',means_residential_area_when_in_a_compound_with_'built',0,False,0
Snake,men think it is sexy,men_think_it_is_sexy,0,False,0
Snake,mirrors,mirrors,0,False,0
Snake,most of the time is filled completely,most_of_the_time_is_filled_completely,0,False,0
Snake,moves/sails on the sea or on another water,moves/sails_on_the_sea_or_on_another_water,0,False,0
Snake,moves/sails on the water,moves/sails_on_the_water,0,False,0
Snake,moves/sails under water,moves/sails_under_water,0,False,0
Snake,needs to be cleaned after use,needs_to_be_cleaned_after_use,0,False,0
Snake,needs to be cleaned sometimes,needs_to_be_cleaned_sometimes,0,False,0
Snake,needs to be filled,needs_to_be_filled,0,False,0
Snake,needs to be supported,needs_to_be_supported,0,False,0
Snake,needs to be washed,needs_to_be_washed,0,False,0
Snake,needs to be washed in water of 30° celcius,needs_to_be_washed_in_water_of_30°_celcius,0,False,0
Snake,not everyone has it,not_everyone_has_it,0,True,1
Snake,not nice to use,not_nice_to_use,0,False,0
Snake,not used much,not_used_much,0,True,1
Snake,occurs in a choir,occurs_in_a_choir,0,False,0
Snake,occurs in a saying,occurs_in_a_saying,0,False,0
Snake,occurs in comic books,occurs_in_comic_books,0,False,0
Snake,occurs in films,occurs_in_films,0,False,0
Snake,occurs in indian culture,occurs_in_indian_culture,0,True,1
Snake,occurs in many (music)bands,occurs_in_many_(music)bands,0,False,0
Snake,occurs often in films,occurs_often_in_films,0,False,0
Snake,often contains plants,often_contains_plants,0,False,0
Snake,often covered with grafitti,often_covered_with_grafitti,0,False,0
Snake,often found to be frightening,often_found_to_be_frightening,0,True,1
Snake,often played in a church,often_played_in_a_church,0,False,0
Snake,often robbed,often_robbed,0,False,0
Snake,often seen at the coast,often_seen_at_the_coast,0,False,0
Snake,often seen in beauty parlors,often_seen_in_beauty_parlors,0,False,0
Snake,often stolen,often_stolen,0,False,0
Snake,often used,often_used__,0,False,0
Snake,often used at camp sites,often_used_at_camp_sites,0,False,0
Snake,often used by street musicians,often_used_by_street_musicians,0,False,0
Snake,often used by students,often_used_by_students,0,False,0
Snake,often used in blues music,often_used_in_blues_music,0,False,0
Snake,oil comes out of it,oil_comes_out_of_it,0,False,0
Snake,one can drink out of it,one_can_drink_out_of_it,0,False,0
Snake,one can eat out of it,one_can_eat_out_of_it,0,False,0
Snake,one can lie upon it,one_can_lie_upon_it,0,False,0
Snake,one has to learn how to play,one_has_to_learn_how_to_play,0,True,1
Snake,one has to put ground coffeebeans in it,one_has_to_put_ground_coffeebeans_in_it,0,False,0
Snake,operated by a pilot,operated_by_a_pilot,0,False,0
Snake,originates from Scotland,originates_from_Scotland,0,False,0
Snake,pieces of bread jump out of it,pieces_of_bread_jump_out_of_it,0,False,0
Snake,placed under a plate,placed_under_a_plate,0,False,0
Snake,played by a musician,played_by_a_musician,0,False,0
Snake,played by a single person,played_by_a_single_person,0,False,0
Snake,played by gipsies,played_by_gipsies,0,False,0
Snake,played by men,played_by_men,0,False,0
Snake,played by Mozart,played_by_Mozart,0,False,0
Snake,played by Toots Tielemans,played_by_Toots_Tielemans,0,False,0
Snake,played in a brass band,played_in_a_brass_band,0,False,0
Snake,played seldomly,played_seldomly,0,False,0
Snake,played with a bow,played_with_a_bow,0,False,0
Snake,played with a stick (sticks),played_with_a_stick_(sticks),0,False,0
Snake,played with the fingers,played_with_the_fingers,0,False,0
Snake,played with the hands,played_with_the_hands,0,False,0
Snake,played with the mouth,played_with_the_mouth,0,False,0
Snake,played with two hands,played_with_two_hands,0,False,0
Snake,polishes things,polishes_things,0,False,0
Snake,pots and pans are put on it,pots_and_pans_are_put_on_it,0,False,0
Snake,predecessor of a piano,predecessor_of_a_piano,0,False,0
Snake,prevents being naked,prevents_being_naked,0,False,0
Snake,prevents clothes from becoming dirty,prevents_clothes_from_becoming_dirty,0,False,0
Snake,primarily played by girls,primarily_played_by_girls,0,False,0
Snake,produces a bang,produces_a_bang,0,False,0
Snake,produces a hole in the wall,produces_a_hole_in_the_wall,0,False,0
Snake,produces a lot of sound,produces_a_lot_of_sound,0,False,0
Snake,produces a lot of wind,produces_a_lot_of_wind,0,False,0
Snake,produces an irritating noise,produces_an_irritating_noise,0,False,0
Snake,produces different sounds,produces_different_sounds,0,True,1
Snake,produces dust,produces_dust,0,False,0
Snake,produces fumes,produces_fumes,0,False,0
Snake,produces high pitched sound,produces_high_pitched_sound,0,False,0
Snake,produces music,produces_music,0,True,1
Snake,produces noise,produces_noise,0,False,0
Snake,produces only one sound,produces_only_one_sound,0,False,0
Snake,produces sound,produces_sound,0,False,0
Snake,produces sparks,produces_sparks,0,False,0
Snake,protects against the cold,protects_against_the_cold,0,False,0
Snake,protects against the rain,protects_against_the_rain,0,False,0
Snake,protects against the sun,protects_against_the_sun,0,False,0
Snake,protects against the wind,protects_against_the_wind,0,False,0
Snake,protects your ears against the cold,protects_your_ears_against_the_cold,0,False,0
Snake,protects your feet,protects_your_feet,0,False,0
Snake,pulled by horse or bullock,pulled_by_horse_or_bullock,0,False,0
Snake,put on the floor,put_on_the_floor,0,False,0
Snake,put on the table,put_on_the_table,0,False,0
Snake,reaches till the knee,reaches_till_the_knee,0,False,0
Snake,replaced every day,replaced_every_day,0,False,0
Snake,requires a belt for wearing it,requires_a_belt_for_wearing_it,0,False,0
Snake,requires a special drivers licence,requires_a_special_drivers_licence,0,False,0
Snake,requires much practise,requires_much_practise,0,False,0
Snake,requires safety glasses,requires_safety_glasses,0,False,0
Snake,ressembles a bike,ressembles_a_bike,0,False,0
Snake,ressembles a piano,ressembles_a_piano,0,False,0
Snake,ressembles a ruler,ressembles_a_ruler,0,False,0
Snake,ressembles a train,ressembles_a_train,0,False,0
Snake,ribbed,ribbed,0,False,0
Snake,rides on rails,rides_on_rails,0,False,0
Snake,rolls,rolls,0,True,1
Snake,sails,sails,0,False,0
Snake,separates liquid from solid material,separates_liquid_from_solid_material,0,False,0
Snake,shines,shines,0,False,0
Snake,shows a naked belly,shows_a_naked_belly,0,False,0
Snake,shrinks when washed,shrinks_when_washed,0,False,0
Snake,slides from slope,slides_from_slope,0,False,0
Snake,slides on snow,slides_on_snow,0,False,0
Snake,smells like coffee,smells_like_coffee,0,False,0
Snake,smells like washing powder,smells_like_washing_powder,0,False,0
Snake,smells neutral,smells_neutral,0,False,0
Snake,smells nice,smells_nice,0,False,0
Snake,sold in clothes shops,sold_in_clothes_shops,0,False,0
Snake,sold in Gamma (particular hardware store),sold_in_Gamma_(particular_hardware_store),0,False,0
Snake,sometimes has soil sticking to it,sometimes_has_soil_sticking_to_it,0,True,1
Snake,sometimes played on the street,sometimes_played_on_the_street,0,True,1
Snake,sometimes used to accompany voice,sometimes_used_to_accompany_voice,0,False,0
Snake,sometimes used to pull out nails,sometimes_used_to_pull_out_nails,0,False,0
Snake,sounds fiercely,sounds_fiercely,0,False,0
Snake,sounds low,sounds_low,0,True,1
Snake,sounds nasally,sounds_nasally,0,False,0
Snake,stands up straight,stands_up_straight,0,False,0
Snake,steered by a captain,steered_by_a_captain,0,False,0
Snake,stops at fixed stops (fixed places),stops_at_fixed_stops_(fixed_places),0,False,0
Snake,stops in a station,stops_in_a_station,0,False,0
Snake,stored in the cellar,stored_in_the_cellar,0,False,0
Snake,subdivided in A-class and B-class,subdivided_in_A-class_and_B-class,0,False,0
Snake,sucks dust,sucks_dust,0,False,0
Snake,takes off vertically,takes_off_vertically,0,False,0
Snake,the driver is very vulnerable on the road,the_driver_is_very_vulnerable_on_the_road,0,False,0
Snake,the driver of this vehicle is behind the wheel for a very long time,the_driver_of_this_vehicle_is_behind_the_wheel_for_a_very_long_time,0,False,0
Snake,the driver wears a helmet,the_driver_wears_a_helmet,0,False,0
Snake,the driver wears leather clothes,the_driver_wears_leather_clothes,0,False,0
Snake,the size is indicated by numbers,the_size_is_indicated_by_numbers,0,False,0
Snake,there is a lot of space in it,there_is_a_lot_of_space_in_it,0,False,0
Snake,there is advertising on it,there_is_advertising_on_it,0,False,0
Snake,there is not much space,there_is_not_much_space,0,False,0
Snake,there is soup in it,there_is_soup_in_it,0,False,0
Snake,to empty a cook pot,to_empty_a_cook_pot,0,False,0
Snake,to enlarge ones power,to_enlarge_ones_power,0,False,0
Snake,to grate,to_grate,0,False,0
Snake,to grate carrots,to_grate_carrots,0,False,0
Snake,to grate cheese,to_grate_cheese,0,False,0
Snake,to grate fruit,to_grate_fruit,0,False,0
Snake,to level walls and ceilings,to_level_walls_and_ceilings,0,False,0
Snake,to manifacture stones,to_manifacture_stones,0,False,0
Snake,to manifacture wood,to_manifacture_wood,0,False,0
Snake,to mine gold,to_mine_gold,0,False,0
Snake,to plaster walls,to_plaster_walls,0,False,0
Snake,to polish nails,to_polish_nails,0,False,0
Snake,to span nuts,to_span_nuts,0,False,0
Snake,transports children,transports_children,0,False,0
Snake,transports goods,transports_goods,0,False,0
Snake,transports illegal immigrants,transports_illegal_immigrants,0,False,0
Snake,transports persons,transports_persons,0,False,0
Snake,transports persons or goods,transports_persons_or_goods,0,False,0
Snake,turns around,turns_around,0,True,1
Snake,used after washing,used_after_washing,0,False,0
Snake,used as a dose measure,used_as_a_dose_measure,0,False,0
Snake,used as a toy,used_as_a_toy,0,False,0
Snake,used as accessory,used_as_accessory,0,False,0
Snake,used as decoration,used_as_decoration,0,False,0
Snake,used at a ramp,used_at_a_ramp,0,False,0
Snake,used at farms,used_at_farms,0,False,0
Snake,used at parties,used_at_parties,0,False,0
Snake,used at the scouts,used_at_the_scouts,0,False,0
Snake,used at the table,used_at_the_table,0,False,0
Snake,used by a plasterer,used_by_a_plasterer,0,False,0
Snake,used by a police officer,used_by_a_police_officer,0,False,0
Snake,used by a witch,used_by_a_witch,0,False,0
Snake,used by artists,used_by_artists,0,False,0
Snake,used by boys,used_by_boys,0,False,0
Snake,used by burglars,used_by_burglars,0,False,0
Snake,used by carpenters,used_by_carpenters,0,False,0
Snake,used by carpenters.1,used_by_carpenters.1,0,False,0
Snake,used by children,used_by_children,0,False,0
Snake,used by cooks,used_by_cooks,0,False,0
Snake,used by cowboys,used_by_cowboys,0,False,0
Snake,used by criminals,used_by_criminals,0,False,0
Snake,used by crooks,used_by_crooks,0,False,0
Snake,used by Dennis The Menace,used_by_Dennis_The_Menace,0,False,0
Snake,used by doctors,used_by_doctors,0,False,0
Snake,used by dogs,used_by_dogs,0,False,0
Snake,used by everybody,used_by_everybody,0,False,0
Snake,used by farmers,used_by_farmers,0,False,0
Snake,used by firemen,used_by_firemen,0,False,0
Snake,used by handymen,used_by_handymen,0,False,0
Snake,used by indians,used_by_indians,0,False,0
Snake,used by knights,used_by_knights,0,False,0
Snake,used by lumber jackers,used_by_lumber_jackers,0,False,0
Snake,used by mechanics,used_by_mechanics,0,False,0
Snake,used by men,used_by_men,0,False,0
Snake,used by mothers,used_by_mothers,0,False,0
Snake,used by painters,used_by_painters,0,False,0
Snake,used by pirates,used_by_pirates,0,False,0
Snake,used by police men,used_by_police_men,0,False,0
Snake,used by referees,used_by_referees,0,False,0
Snake,used by rich persons,used_by_rich_persons,0,False,0
Snake,used by Robin Hood,used_by_Robin_Hood,0,False,0
Snake,used by Santa,used_by_Santa,0,False,0
Snake,used by sculptors,used_by_sculptors,0,False,0
Snake,used by smiths,used_by_smiths,0,False,0
Snake,used by soldiers,used_by_soldiers,0,False,0
Snake,used by strong men,used_by_strong_men,0,False,0
Snake,used by the handyman,used_by_the_handyman,0,False,0
Snake,used by tradesmen,used_by_tradesmen,0,False,0
Snake,used by work forces,used_by_work_forces,0,False,0
Snake,used by workers,used_by_workers,0,False,0
Snake,used by young people,used_by_young_people,0,False,0
Snake,used daily,used_daily,0,False,0
