concept,feature,feature_raw,gpt5_response,gpt5_true
Toad,is found in warm places,is_found_in_warm_places,True,1
Toad,lives outdoors,lives_outdoors,True,1
Toad,seems mean,seems_mean,False,0
Toad,lives in a swamp,lives_in_a_swamp,True,1
Toad,makes a recognizable sound,makes_a_recognizable_sound,True,1
Toad,drinks water,drinks_water,True,1
Toad,typical ennemy of a cat,typical_ennemy_of_a_cat,False,0
Toad,eats flies,eats_flies,True,1
Toad,has a pointed snout,has_a_pointed_snout,False,0
Toad,has a rough skin,has_a_rough_skin,True,1
Toad,waddles,waddles,False,0
Toad,difficult to exterminate,difficult_to_exterminate,True,1
Toad,can become pest,can_become_pest,False,0
Toad,can loose its tail,can_loose_its_tail,False,0
Toad,lives nearby ponds,lives_nearby_ponds,True,1
Toad,stubborn,stubborn,True,1
Toad,hides easily,hides_easily,True,1
Toad,is eaten by other animals,is_eaten_by_other_animals,True,1
Toad,doesn't sting,doesn't_sting,True,1
Toad,often sits still,often_sits_still,True,1
Toad,swims in rivers,swims_in_rivers,False,0
Toad,can be caught,can_be_caught,True,1
Toad,lives in unhygienic places,lives_in_unhygienic_places,True,1
Toad,has long hind legs,has_long_hind_legs,True,1
Toad,lives in the dark,lives_in_the_dark,True,1
Toad,has camouflage,has_camouflage,True,1
Toad,makes a strange noise,makes_a_strange_noise,True,1
Toad,communicates with its congeners,communicates_with_its_congeners,True,1
Toad,exists for ages,exists_for_ages,True,1
Toad,has a small tail,has_a_small_tail,False,0
Toad,appears in songs,appears_in_songs,True,1
Toad,is often found under rocks,is_often_found_under_rocks,True,1
Toad,can be cooked in different ways,can_be_cooked_in_different_ways,True,1
Toad,writhes (twists),writhes_(twists),True,1
Toad,compound eyes,compound_eyes,False,0
Toad,can be dangerous,can_be_dangerous,True,1
Toad,creaks when killed,creaks_when_killed,False,0
Toad,has peepers,has_peepers,True,1
Toad,is found in the garden,is_found_in_the_garden,True,1
Toad,lives in fields,lives_in_fields,True,1
Toad,squirts water through an airhole,squirts_water_through_an_airhole,False,0
Toad,occasionally washes ashore,occasionally_washes_ashore,False,0
Toad,is well camouflaged,is_well_camouflaged,True,1
Toad,sticks its head into the ground,sticks_its_head_into_the_ground,False,0
Toad,spits,spits,True,1
Toad,often becoms a cat's prey,often_becoms_a_cat's_prey,False,0
Toad,sleeps upside down,sleeps_upside_down,False,0
Toad,makes a sound like a grunt,makes_a_sound_like_a_grunt,False,0
Toad,attaches to the body,attaches_to_the_body,False,0
Toad,often run over by cars,often_run_over_by_cars,True,1
Toad,rolls up in danger,rolls_up_in_danger,False,0
Toad,thick skin,thick_skin,True,1
Toad,is cold-blooded,is_cold-blooded,True,1
Toad,eats seed,eats_seed,False,0
Toad,has a big mouth,has_a_big_mouth,True,1
Toad,is found in a pond,is_found_in_a_pond,True,1
Toad,eats mice,eats_mice,False,0
Toad,can be aggressive,can_be_aggressive,True,1
Toad,lives in a damp climate,lives_in_a_damp_climate,True,1
Toad,eats small animals,eats_small_animals,True,1
Toad,sheds its skin,sheds_its_skin,True,1
Toad,makes an extremely irritating sound,makes_an_extremely_irritating_sound,False,0
Toad,eats rats and mice,eats_rats_and_mice,False,0
Toad,is not very popular among man,is_not_very_popular_among_man,False,0
Toad,can be bred,can_be_bred,True,1
Toad,has a split tongue,has_a_split_tongue,False,0
Toad,does not taste well,does_not_taste_well,True,1
Toad,is sometimes eaten by man,is_sometimes_eaten_by_man,True,1
Toad,stands in meadows,stands_in_meadows,False,0
Toad,has eyes,has_eyes,True,1
Toad,lives on land,lives_on_land__,True,1
Toad,reproduces fast,reproduces_fast,True,1
Toad,likes rolling in mud,likes_rolling_in_mud,False,0
Toad,lives in nature,lives_in_nature,True,1
Toad,can't fly,can't_fly,True,1
Toad,lives in grass,lives_in_grass,True,1
Toad,has no paws,has_no_paws,True,1
Toad,occasionally occurs in films,occasionally_occurs_in_films,True,1
Toad,small and large kinds,small_and_large_kinds,True,1
Toad,is an amphibian,is_an_amphibian,True,1
Toad,is slimy,is_slimy,True,1
Toad,has a long tongue,has_a_long_tongue,True,1
Toad,is ugly,is_ugly,False,0
Toad,takes on the colour of its surroundings,takes_on_the_colour_of_its_surroundings,True,1
Toad,eats worms,eats_worms,True,1
Toad,can be poisonous,can_be_poisonous,True,1
Toad,lives nearby the water,lives_nearby_the_water,False,0
Toad,has bones,has_bones,True,1
Toad,is poisonous,is_poisonous,True,1
Toad,lives in the wild,lives_in_the_wild,True,1
Toad,has a pointed mouth,has_a_pointed_mouth,False,0
Toad,appears in fairy tales and stories,appears_in_fairy_tales_and_stories,True,1
Toad,is irritating,is_irritating,False,0
Toad,makes a lot of clamor,makes_a_lot_of_clamor,True,1
Toad,bites,bites,False,0
Toad,can jump far,can_jump_far,True,1
Toad,exists in different sizes and kinds,exists_in_different_sizes_and_kinds,True,1
Toad,eats grass,eats_grass,False,0
Toad,is slow,is_slow,True,1
Toad,has legs.1,has_legs.1,True,1
Toad,jumps,jumps,True,1
Toad,has feelers,has_feelers,False,0
Toad,can have different colors,can_have_different_colors,True,1
Toad,stinks,stinks,True,1
Toad,runs fast,runs_fast,False,0
Toad,is hunted,is_hunted,False,0
Toad,makes a sound,makes_a_sound,True,1
Toad,crawls,crawls,True,1
Toad,nocturnal animal,nocturnal_animal,True,1
Toad,eats plants,eats_plants,False,0
Toad,is green-brown,is_green-brown,True,1
Toad,is nasty,is_nasty,False,0
Toad,eats insects,eats_insects,True,1
Toad,there are many kinds of it,there_are_many_kinds_of_it,True,1
Toad,can swim,can_swim,True,1
Toad,has a tail,has_a_tail,False,0
Toad,lives in warm countries,lives_in_warm_countries,True,1
Toad,lives in the woods,lives_in_the_woods,True,1
Toad,is an animal,is_an_animal,True,1
Toad,lives in water,lives_in_water,False,0
Toad,can be carried,can_be_carried,True,1
Toad,can be found in a forest,can_be_found_in_a_forest,True,1
Toad,is green,is_green,True,1
Toad,can be made of different tissues,can_be_made_of_different_tissues,True,1
Toad,can be held,can_be_held,True,1
Toad,can be coloured,can_be_coloured,True,1
Toad,can be found on a camping,can_be_found_on_a_camping,True,1
Toad,can be plunked upon,can_be_plunked_upon,True,1
Toad,can be used to threaten somebody,can_be_used_to_threaten_somebody,True,1
Toad,can become dirty,can_become_dirty,True,1
Toad,can harm,can_harm,True,1
Toad,can hurt you,can_hurt_you,True,1
Toad,can injure,can_injure,True,1
Toad,can be played on,can_be_played_on,False,0
Toad,can hurt,can_hurt,True,1
Toad,can have a container,can_have_a_container_,True,1
Toad,can sound out of tune,can_sound_out_of_tune,True,1
Toad,comes in different brands and models,comes_in_different_brands_and_models,False,0
Toad,comes in different patterns,comes_in_different_patterns,True,1
Toad,consists of different parts,consists_of_different_parts,True,1
Toad,constitutes a whole,constitutes_a_whole,True,1
Toad,does not weigh much,does_not_weigh_much,True,1
Toad,drivers licence not required,drivers_licence_not_required,True,1
Toad,exists in different colors,exists_in_different_colors,True,1
Toad,could be an animal,could_be_an_animal,True,1
Toad,exists in different brands,exists_in_different_brands,False,0
Toad,exists in different colors and different forms,exists_in_different_colors_and_different_forms,True,1
Toad,exists in different kinds,exists_in_different_kinds,True,1
Toad,feels rough,feels_rough,True,1
Toad,exists in different types,exists_in_different_types,True,1
Toad,exists in different forms,exists_in_different_forms,True,1
Toad,exists in different sizes,exists_in_different_sizes,True,1
Toad,exists in different sizes.1,exists_in_different_sizes.1,True,1
Toad,has (trousers)legs,has_(trousers)legs,False,0
Toad,has a dark color,has_a_dark_color,True,1
Toad,goes slow,goes_slow,True,1
Toad,has a deep sound,has_a_deep_sound,True,1
Toad,has a neck,has_a_neck,False,0
Toad,has a negative connotation,has_a_negative_connotation,True,1
Toad,has a place to sleep,has_a_place_to_sleep,True,1
Toad,has a skin,has_a_skin,True,1
Toad,has different patterns,has_different_patterns,True,1
Toad,has been existing for a long time,has_been_existing_for_a_long_time,True,1
Toad,has different additional parts,has_different_additional_parts,False,0
Toad,has a mouthpiece,has_a_mouthpiece,False,0
Toad,gives a nasty sound,gives_a_nasty_sound,False,0
Toad,is an English word,is_an_English_word,True,1
Toad,has no roof,has_no_roof,True,1
Toad,has stinking fumes,has_stinking_fumes,False,0
Toad,has different patterns.1,has_different_patterns.1,True,1
Toad,has two (trousers)legs,has_two_(trousers)legs,False,0
Toad,is big or small,is_big_or_small,True,1
Toad,is fairly unknown,is_fairly_unknown,False,0
Toad,is not sexy,is_not_sexy,True,1
Toad,is not edible,is_not_edible,True,1
Toad,is played during concerts,is_played_during_concerts,False,0
Toad,is old-fashioned,is_old-fashioned,False,0
Toad,is not popular among many people,is_not_popular_among_many_people,False,0
Toad,is slower than a car,is_slower_than_a_car,True,1
Toad,is smaller than a lorry,is_smaller_than_a_lorry,True,1
Toad,its vibrations produce sounds,its_vibrations_produce_sounds,True,1
Toad,looks tough,looks_tough,False,0
Toad,makes a bass noise,makes_a_bass_noise,True,1
Toad,makes a peeping sound,makes_a_peeping_sound,False,0
Toad,needs to be supported,needs_to_be_supported,False,0
Toad,occurs in a saying,occurs_in_a_saying,True,1
Toad,not used much,not_used_much,False,0
Toad,is primitive,is_primitive,False,0
Toad,occurs in comic books,occurs_in_comic_books,True,1
Toad,makes a special noise,makes_a_special_noise,True,1
Toad,often used in blues music,often_used_in_blues_music,False,0
Toad,often found to be frightening,often_found_to_be_frightening,False,0
Toad,one has to learn how to play,one_has_to_learn_how_to_play,False,0
Toad,produces an irritating noise,produces_an_irritating_noise,False,0
Toad,produces different sounds,produces_different_sounds,True,1
Toad,not everyone has it,not_everyone_has_it,True,1
Toad,produces music,produces_music,False,0
Toad,produces sound,produces_sound,True,1
Toad,ribbed,ribbed,False,0
Toad,produces noise,produces_noise,True,1
Toad,rolls,rolls,False,0
Toad,used in different cultures,used_in_different_cultures,True,1
Toad,featured in Cinderella,featured_in_Cinderella,False,0
Toad,used for rock music,used_for_rock_music,False,0
Toad,sounds low,sounds_low,True,1
Toad,sometimes has soil sticking to it,sometimes_has_soil_sticking_to_it,True,1
Toad,used in games,used_in_games,True,1
Toad,used in pop music,used_in_pop_music,False,0
Toad,you can get injured by it,you_can_get_injured_by_it,True,1
Toad,was used in the past,was_used_in_the_past,False,0
Tortoise,"can be brown, black, white, grey","can_be_brown,_black,_white,_grey",True,1
Tortoise,can live for a long time without food,can_live_for_a_long_time_without_food,True,1
Tortoise,can open its tail,can_open_its_tail,False,0
Tortoise,can be fed,can_be_fed,True,1
Tortoise,appears in comics,appears_in_comics,True,1
Tortoise,collects nuts,collects_nuts,False,0
Toad,you don't see it frequently,you_don't_see_it_frequently,False,0
Tortoise,does not smell well,does_not_smell_well,True,1
Tortoise,external skeleton,external_skeleton,False,0
Tortoise,has a flat head,has_a_flat_head,False,0
Tortoise,eats hay,eats_hay,False,0
Tortoise,has an oval shape,has_an_oval_shape,True,1
Tortoise,has gnawing teeth,has_gnawing_teeth,False,0
Tortoise,is found in earth,is_found_in_earth,True,1
Tortoise,in a terrarium,in_a_terrarium,True,1
Tortoise,is not poisonous,is_not_poisonous,True,1
Tortoise,known laying in supplies for the winter,known_laying_in_supplies_for_the_winter,False,0
Tortoise,it is sometimes put in a basket,it_is_sometimes_put_in_a_basket,True,1
Tortoise,smaller than a horse,smaller_than_a_horse,True,1
Tortoise,sometimes stands on one paw,sometimes_stands_on_one_paw,False,0
Tortoise,assosciated with wisdom,assosciated_with_wisdom,True,1
Tortoise,can do without water for long periods,can_do_without_water_for_long_periods,True,1
Tortoise,doesn't have 1000 paws,doesn't_have_1000_paws,True,1
Tortoise,can be seen on safaris,can_be_seen_on_safaris,True,1
Tortoise,lives in dry areas,lives_in_dry_areas,True,1
Tortoise,can be disadvantageous to harvest,can_be_disadvantageous_to_harvest,False,0
Tortoise,eats frogs,eats_frogs,False,0
Tortoise,has a head,has_a_head,True,1
Tortoise,grazes,grazes,True,1
Tortoise,has warts,has_warts,False,0
Tortoise,has a mouth,has_a_mouth,True,1
Tortoise,is not expensive,is_not_expensive,True,1
Tortoise,goes slowely,goes_slowely,True,1
Tortoise,is medium-sized,is_medium-sized,True,1
Tortoise,is not good at flying,is_not_good_at_flying,True,1
Tortoise,neutral scent,neutral_scent,True,1
Tortoise,often sits under a piece of wood,often_sits_under_a_piece_of_wood,True,1
Tortoise,"long hind legs, short forelegs","long_hind_legs,_short_forelegs",False,0
Tortoise,short front legs,short_front_legs,False,0
Tortoise,is found all around the world,is_found_all_around_the_world,True,1
Tortoise,eats fruit,eats_fruit,True,1
Tortoise,has a tongue,has_a_tongue,True,1
Tortoise,was used in medical science in earlier times,was_used_in_medical_science_in_earlier_times,True,1
Tortoise,is difficult to catch,is_difficult_to_catch,False,0
Tortoise,often used as laboratory animal,often_used_as_laboratory_animal,False,0
Tortoise,lives on the ground,lives_on_the_ground,True,1
Tortoise,comes up to the surface for air,comes_up_to_the_surface_for_air,True,1
Tortoise,is not verry big,is_not_verry_big,True,1
Tortoise,usually has one young at a time,usually_has_one_young_at_a_time,False,0
Tortoise,eats acorns,eats_acorns,False,0
Tortoise,digs holes,digs_holes,True,1
Tortoise,does not lay eggs,does_not_lay_eggs,False,0
Tortoise,likes to eat carrots,likes_to_eat_carrots,False,0
Tortoise,lives in the open air,lives_in_the_open_air,True,1
Tortoise,lives outdoors,lives_outdoors,True,1
Tortoise,can be found in the ardennes,can_be_found_in_the_ardennes,False,0
Tortoise,indians hunted it,indians_hunted_it,True,1
Tortoise,savanne,savanne,True,1
Tortoise,protected species,protected_species,True,1
Tortoise,is found in warm places,is_found_in_warm_places,True,1
Tortoise,used in research,used_in_research,True,1
Tortoise,makes a recognizable sound,makes_a_recognizable_sound,False,0
Tortoise,drinks water,drinks_water,True,1
Tortoise,has a rough skin,has_a_rough_skin,True,1
Tortoise,lazy,lazy,False,0
Tortoise,eats flies,eats_flies,False,0
Tortoise,lives nearby ponds,lives_nearby_ponds,True,1
Tortoise,has beady eyes,has_beady_eyes,False,0
Tortoise,can loose its tail,can_loose_its_tail,False,0
Tortoise,difficult to exterminate,difficult_to_exterminate,False,0
Tortoise,doesn't sting,doesn't_sting,True,1
Tortoise,often sits still,often_sits_still,True,1
Tortoise,exists for ages,exists_for_ages,True,1
Tortoise,can be caught,can_be_caught,True,1
Tortoise,stubborn,stubborn,False,0
Tortoise,is bigger than a chicken,is_bigger_than_a_chicken,True,1
Tortoise,appears in songs,appears_in_songs,True,1
Tortoise,eats nuts,eats_nuts,True,1
