input,prompt,response,prompt_variant
car|bench|artichoke,Answer using only one word - bench or artichoke and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|bench|blender,Answer using only one word - bench or blender and not car. Which is more similar in semantic meaning to car?,"- is a grooming implement
- has",canonical
car|bench|dress,Answer using only one word - bench or dress and not car. Which is more similar in semantic meaning to car?,"- crouching
- has a",canonical
car|bench|crowbar,Answer using only one word - bench or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|bench|cactus,Answer using only one word - bench or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a desert",canonical
car|bench|candle,Answer using only one word - bench or candle and not car. Which is more similar in semantic meaning to car?,- provides a place to rest outside,canonical
car|bench|burrito,Answer using only one word - bench or burrito and not car. Which is more similar in semantic meaning to car?,"- contains corn masa outside
- has",canonical
car|bench|bell,Answer using only one word - bench or bell and not car. Which is more similar in semantic meaning to car?,"- crouching
- has a",canonical
car|bench|drill,Answer using only one word - bench or drill and not car. Which is more similar in semantic meaning to car?,"- is a vehicle
- has a",canonical
car|bench|blackberry,Answer using only one word - bench or blackberry and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|bench|tumbleweed,Answer using only one word - bench or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- cliche
- is a metaphor",canonical
car|missile|tree,Answer using only one word - missile or tree and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a missile",canonical
car|missile|bassoon,Answer using only one word - missile or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that a car is a popular,canonical
car|missile|artichoke,Answer using only one word - missile or artichoke and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|missile|blender,Answer using only one word - missile or blender and not car. Which is more similar in semantic meaning to car?,"- is a grooming implement
- is",canonical
car|missile|dress,Answer using only one word - missile or dress and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|missile|crowbar,Answer using only one word - missile or crowbar and not car. Which is more similar in semantic meaning to car?,"- is a projectile
- has a",canonical
car|missile|cactus,Answer using only one word - missile or cactus and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a missile",canonical
car|missile|candle,Answer using only one word - missile or candle and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|missile|burrito,Answer using only one word - missile or burrito and not car. Which is more similar in semantic meaning to car?,"- is a popular fast food
-",canonical
car|missile|bell,Answer using only one word - missile or bell and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|missile|drill,Answer using only one word - missile or drill and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|missile|blackberry,Answer using only one word - missile or blackberry and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a rocket",canonical
car|missile|tumbleweed,Answer using only one word - missile or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- rocket
- is a missile",canonical
car|tree|bassoon,Answer using only one word - tree or bassoon and not car. Which is more similar in semantic meaning to car?,- notes that a bassoon is a,canonical
car|tree|artichoke,Answer using only one word - tree or artichoke and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|tree|blender,Answer using only one word - tree or blender and not car. Which is more similar in semantic meaning to car?,"- is a grooming implement
- has",canonical
car|tree|dress,Answer using only one word - tree or dress and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|tree|crowbar,Answer using only one word - tree or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|tree|cactus,Answer using only one word - tree or cactus and not car. Which is more similar in semantic meaning to car?,"- cactus
- is a succ",canonical
car|tree|candle,Answer using only one word - tree or candle and not car. Which is more similar in semantic meaning to car?,"- provides a steady flame
- used",canonical
car|tree|burrito,Answer using only one word - tree or burrito and not car. Which is more similar in semantic meaning to car?,"- contains a kernel
- has a",canonical
car|tree|bell,Answer using only one word - tree or bell and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|tree|drill,Answer using only one word - tree or drill and not car. Which is more similar in semantic meaning to car?,"- is a popular automobile
- can",canonical
car|tree|blackberry,Answer using only one word - tree or blackberry and not car. Which is more similar in semantic meaning to car?,"- malibu
- parkway",canonical
car|tree|tumbleweed,Answer using only one word - tree or tumbleweed and not car. Which is more similar in semantic meaning to car?,"- is a cliche
- is",canonical
car|bassoon|artichoke,Answer using only one word - bassoon or artichoke and not car. Which is more similar in semantic meaning to car?,"- notes that have long duration
-",canonical
car|bassoon|blender,Answer using only one word - bassoon or blender and not car. Which is more similar in semantic meaning to car?,- notes that a car is a popular,canonical
car|bassoon|dress,Answer using only one word - bassoon or dress and not car. Which is more similar in semantic meaning to car?,- notes that both are used to make,canonical
car|bassoon|crowbar,Answer using only one word - bassoon or crowbar and not car. Which is more similar in semantic meaning to car?,"- aka a pinch bar
- aka",canonical
car|bassoon|cactus,Answer using only one word - bassoon or cactus and not car. Which is more similar in semantic meaning to car?,- notes that both are used to make,canonical
car|bassoon|candle,Answer using only one word - bassoon or candle and not car. Which is more similar in semantic meaning to car?,- notes that both are used to make,canonical
car|bassoon|burrito,Answer using only one word - bassoon or burrito and not car. Which is more similar in semantic meaning to car?,- notes that a car is a popular,canonical
car|bassoon|bell,Answer using only one word - bassoon or bell and not car. Which is more similar in semantic meaning to car?,"- notes that have long duration
-",canonical
car|bassoon|drill,Answer using only one word - bassoon or drill and not car. Which is more similar in semantic meaning to car?,- notes that a car is a popular,canonical
