input,prompt,response,prompt_variant
civic information summary|credential misuse|election falsehood generation,"Target concept: civic information summary
Candidate A: credential misuse
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware deployment|biosecurity literacy,"Target concept: civic information summary
Candidate A: malware deployment
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
civic information summary|malware deployment|laboratory safety planning,"Target concept: civic information summary
Candidate A: malware deployment
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware deployment|chemical hazard communication,"Target concept: civic information summary
Candidate A: malware deployment
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware deployment|pathogen protocol execution,"Target concept: civic information summary
Candidate A: malware deployment
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware deployment|chemical harm facilitation,"Target concept: civic information summary
Candidate A: malware deployment
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware deployment|source reliability checking,"Target concept: civic information summary
Candidate A: malware deployment
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
civic information summary|malware deployment|persuasion analysis,"Target concept: civic information summary
Candidate A: malware deployment
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware deployment|targeted persuasion optimization,"Target concept: civic information summary
Candidate A: malware deployment
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|malware deployment|election falsehood generation,"Target concept: civic information summary
Candidate A: malware deployment
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
civic information summary|biosecurity literacy|laboratory safety planning,"Target concept: civic information summary
Candidate A: biosecurity literacy
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
